g6,edges,alpha,theta,gap,ratio,status
I?`DA_wL?,12,4,4.472135955,0.472135955,1.1180339888,Solved
I?`Db_{N?,16,4,4.4721359549,0.4721359549,1.1180339887,Solved
I?opuJo{?,18,4,4.4721359549,0.4721359549,1.1180339887,Solved
I?`DA_{N?,14,4,4.4721359548,0.4721359548,1.1180339887,Solved
I?`FE_{N?,16,4,4.4721359548,0.4721359548,1.1180339887,Solved
I?`Db_kF?,14,4,4.4721359539,0.4721359539,1.1180339885,Solved
ICQbdq]Ng,22,3,3.4716273478,0.4716273478,1.1572091159,Solved
ICQbdp{fg,22,3,3.4716273474,0.4716273474,1.1572091158,Solved
ICRb`ym|O,23,3,3.4716023035,0.4716023035,1.1572007678,Solved
ICRbcqhtG,20,3,3.4714565074,0.4714565074,1.1571521691,Solved
ICpdPxqz?,21,3,3.4708726786,0.4708726786,1.1569575595,Solved
ICQe`pc}_,19,3,3.4703808373,0.4703808373,1.1567936124,Solved
ICQe`pcvo,20,3,3.4703808364,0.4703808364,1.1567936121,Solved
ICQe`pc~_,20,3,3.4703808363,0.4703808363,1.1567936121,Solved
ICQe`pc}o,20,3,3.4703808362,0.4703808362,1.1567936121,Solved
ICQe`pcmO,18,3,3.4703808361,0.4703808361,1.156793612,Solved
ICQe`pcNo,19,3,3.4703808361,0.4703808361,1.156793612,Solved
ICQe`pcno,20,3,3.4703808355,0.4703808355,1.1567936118,Solved
ICQe`pc~w,22,3,3.4703808354,0.4703808354,1.1567936118,Solved
ICQeR_{lO,19,3,3.4703808352,0.4703808352,1.1567936117,Solved
ICQe`pc~O,20,3,3.4703808352,0.4703808352,1.1567936117,Solved
ICQe`pc{o,19,3,3.4703808352,0.4703808352,1.1567936117,Solved
ICQe`pcrO,18,3,3.4703808352,0.4703808352,1.1567936117,Solved
ICQe`pcuO,18,3,3.4703808351,0.4703808351,1.1567936117,Solved
ICQe`pczo,20,3,3.4703808351,0.4703808351,1.1567936117,Solved
ICQe`pcMo,18,3,3.470380835,0.470380835,1.1567936117,Solved
ICQe`pc]g,19,3,3.4703808349,0.4703808349,1.1567936116,Solved
ICQe`pc|o,20,3,3.4703808349,0.4703808349,1.1567936116,Solved
ICQe`pcMO,17,3,3.4703808345,0.4703808345,1.1567936115,Solved
ICQe`pcf_,18,3,3.4703808344,0.4703808344,1.1567936115,Solved
ICQe`pcyO,18,3,3.4703808344,0.4703808344,1.1567936115,Solved
ICQe`pcnO,19,3,3.4703808343,0.4703808343,1.1567936114,Solved
ICQe`pcu_,18,3,3.4703808342,0.4703808342,1.1567936114,Solved
ICQe`pcko,18,3,3.4703808342,0.4703808342,1.1567936114,Solved
ICQe`pct_,18,3,3.4703808341,0.4703808341,1.1567936114,Solved
ICQe`pc[w,19,3,3.470380834,0.470380834,1.1567936113,Solved
ICQe`pc{_,18,3,3.470380834,0.470380834,1.1567936113,Solved
ICQe`pcz_,19,3,3.4703808339,0.4703808339,1.1567936113,Solved
ICQe`pczO,19,3,3.4703808339,0.4703808339,1.1567936113,Solved
ICQe`pcn_,19,3,3.4703808338,0.4703808338,1.1567936113,Solved
ICQe`pcl_,18,3,3.4703808338,0.4703808338,1.1567936113,Solved
ICQe`pclg,19,3,3.4703808338,0.4703808338,1.1567936113,Solved
ICQe`pcqO,17,3,3.4703808338,0.4703808338,1.1567936113,Solved
ICQe`pclo,19,3,3.4703808337,0.4703808337,1.1567936112,Solved
ICQe`pcso,18,3,3.4703808337,0.4703808337,1.1567936112,Solved
ICQe`pcyo,19,3,3.4703808337,0.4703808337,1.1567936112,Solved
ICQe`pc{g,19,3,3.4703808337,0.4703808337,1.1567936112,Solved
ICQe`pcYO,17,3,3.4703808337,0.4703808337,1.1567936112,Solved
ICQe`pcs_,17,3,3.4703808336,0.4703808336,1.1567936112,Solved
ICQe`pc}g,20,3,3.4703808336,0.4703808336,1.1567936112,Solved
ICQe`pcVo,19,3,3.4703808334,0.4703808334,1.1567936111,Solved
ICQe`pcmo,19,3,3.4703808333,0.4703808333,1.1567936111,Solved
ICQe`pkXO,18,3,3.4703808333,0.4703808333,1.1567936111,Solved
ICQeR_{eO,18,3,3.4703808332,0.4703808332,1.1567936111,Solved
ICQe`pc{w,20,3,3.4703808332,0.4703808332,1.1567936111,Solved
ICQe`pcto,19,3,3.4703808331,0.4703808331,1.156793611,Solved
ICQe`pc]O,18,3,3.4703808331,0.4703808331,1.156793611,Solved
ICQe`pc^o,20,3,3.470380833,0.470380833,1.156793611,Solved
ICQe`pcuo,19,3,3.470380833,0.470380833,1.156793611,Solved
ICQe`pc~g,21,3,3.470380833,0.470380833,1.156793611,Solved
ICQe`pc}w,21,3,3.470380833,0.470380833,1.156793611,Solved
ICQe`pc}O,19,3,3.470380833,0.470380833,1.156793611,Solved
ICQe`pc]o,19,3,3.4703808329,0.4703808329,1.156793611,Solved
ICQe`pc|_,19,3,3.4703808329,0.4703808329,1.156793611,Solved
ICQe`pcUo,18,3,3.4703808329,0.4703808329,1.156793611,Solved
ICQe`pcr_,18,3,3.4703808328,0.4703808328,1.1567936109,Solved
ICQe`pcd_,17,3,3.4703808328,0.4703808328,1.1567936109,Solved
ICOcePsJ_,16,3,3.4703808328,0.4703808328,1.1567936109,Solved
ICQe`pc|g,20,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pcYo,18,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pc]w,20,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pcv_,19,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pcng,20,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pc|w,21,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICQe`pc~o,21,3,3.4703808327,0.4703808327,1.1567936109,Solved
ICpbegyNG,21,3,3.469902734,0.469902734,1.1566342447,Solved
ICQe^PsMo,21,3,3.4696427465,0.4696427465,1.1565475822,Solved
ICQbeo{xO,20,3,3.4696273788,0.4696273788,1.1565424596,Solved
ICRb`zgz_,22,3,3.4685821725,0.4685821725,1.1561940575,Solved
ICQe`phVO,19,3,3.4683114756,0.4683114756,1.1561038252,Solved
ICQbdp[Kw,20,3,3.4682913757,0.4682913757,1.1560971252,Solved
ICQbQzoMo,20,3,3.4682609182,0.4682609182,1.1560869727,Solved
ICQbdW{RW,20,3,3.467843738,0.467843738,1.1559479127,Solved
I?`DBOkmW,16,4,4.4678437376,0.4678437376,1.1169609344,Solved
ICQebP[Mg,19,3,3.4678437375,0.4678437375,1.1559479125,Solved
ICQbeS{z?,20,3,3.4678437373,0.4678437373,1.1559479124,Solved
ICRV@qk[w,21,3,3.4678437372,0.4678437372,1.1559479124,Solved
ICQbdW{lg,21,3,3.4678437369,0.4678437369,1.1559479123,Solved
ICQbeS{x?,19,3,3.4678437369,0.4678437369,1.1559479123,Solved
ICQRDO{YW,18,3,3.4678437368,0.4678437368,1.1559479123,Solved
ICOedq[mO,19,3,3.4678437368,0.4678437368,1.1559479123,Solved
ICQb`rsyw,22,3,3.4678437366,0.4678437366,1.1559479122,Solved
ICQb`rqjw,22,3,3.4678437365,0.4678437365,1.1559479122,Solved
ICpbfG{m_,21,3,3.4678437364,0.4678437364,1.1559479121,Solved
ICQbRa[m_,19,3,3.4678437364,0.4678437364,1.1559479121,Solved
ICQeR`[l_,19,3,3.4678437364,0.4678437364,1.1559479121,Solved
I?`DBOk]O,15,4,4.4678437363,0.4678437363,1.1169609341,Solved
I?`DB_kYO,14,4,4.4678437362,0.4678437362,1.116960934,Solved
ICQbdW{Z_,20,3,3.4678437362,0.4678437362,1.1559479121,Solved
ICQRDP[u_,18,3,3.4678437362,0.4678437362,1.1559479121,Solved
ICQb`r}no,24,3,3.4678437362,0.4678437362,1.1559479121,Solved
ICQbdW{^G,21,3,3.467843736,0.467843736,1.155947912,Solved
ICQRDO{[w,19,3,3.467843736,0.467843736,1.155947912,Solved
ICRV@qkzg,22,3,3.467843736,0.467843736,1.155947912,Solved
ICRV@qk~G,22,3,3.467843736,0.467843736,1.155947912,Solved
I?`DBOkvO,16,4,4.4678437359,0.4678437359,1.116960934,Solved
ICQTbHhj?,18,3,3.4678437358,0.4678437358,1.1559479119,Solved
ICQbdW{nw,23,3,3.4678437358,0.4678437358,1.1559479119,Solved
ICOedq[zO,20,3,3.4678437358,0.4678437358,1.1559479119,Solved
ICQbdW{\w,22,3,3.4678437358,0.4678437358,1.1559479119,Solved
I?`DBOk^O,16,4,4.4678437358,0.4678437358,1.116960934,Solved
ICQbdW{~W,23,3,3.4678437358,0.4678437358,1.1559479119,Solved
ICQbR_y]g,20,3,3.4678437357,0.4678437357,1.1559479119,Solved
ICQb`rqfw,22,3,3.4678437357,0.4678437357,1.1559479119,Solved
I?`DBOk{_,15,4,4.4678437357,0.4678437357,1.1169609339,Solved
ICQe`q[uW,20,3,3.4678437357,0.4678437357,1.1559479119,Solved
ICQb`rmn_,22,3,3.4678437357,0.4678437357,1.1559479119,Solved
ICQeR`[^O,20,3,3.4678437357,0.4678437357,1.1559479119,Solved
ICQRDO{vW,20,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICRV@qknW,22,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICOedq[Zw,21,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQRDO{tW,19,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQb`q}~w,25,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQbR_ytw,21,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQRDO{}O,19,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQeRakMg,19,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQeR`[yg,20,3,3.4678437356,0.4678437356,1.1559479119,Solved
ICQbdW{Lw,21,3,3.4678437355,0.4678437355,1.1559479118,Solved
ICRV@qkzW,22,3,3.4678437355,0.4678437355,1.1559479118,Solved
ICQb`pzzw,24,3,3.4678437355,0.4678437355,1.1559479118,Solved
ICOedq[cw,19,3,3.4678437355,0.4678437355,1.1559479118,Solved
ICQbdK{\_,20,3,3.4678437355,0.4678437355,1.1559479118,Solved
ICQbdW{zg,22,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICQeR`[^w,22,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICQebP[eW,19,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICRV@qk~o,23,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICQb`rmmw,23,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICQeR`[}_,20,3,3.4678437354,0.4678437354,1.1559479118,Solved
ICQbR_ysw,20,3,3.4678437353,0.4678437353,1.1559479118,Solved
ICQRDO{nG,19,3,3.4678437353,0.4678437353,1.1559479118,Solved
ICQRDO{iW,18,3,3.4678437353,0.4678437353,1.1559479118,Solved
ICQeR`[hg,19,3,3.4678437353,0.4678437353,1.1559479118,Solved
ICQRDO{}o,20,3,3.4678437352,0.4678437352,1.1559479117,Solved
ICQbUTwV_,20,3,3.4678437352,0.4678437352,1.1559479117,Solved
ICQb`rYnw,23,3,3.4678437352,0.4678437352,1.1559479117,Solved
ICQb`rkqo,20,3,3.4678437352,0.4678437352,1.1559479117,Solved
ICRV@qkVW,21,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQeRaeN_,19,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICRV@qk^O,21,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQb`rY]W,21,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQb`rY}o,22,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQbdW{}_,21,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQ`fIkmo,20,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICRV@qk~g,23,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICRV@qkqo,20,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICRV@qk|w,23,3,3.4678437351,0.4678437351,1.1559479117,Solved
ICQeR`[dW,19,3,3.4678437351,0.4678437351,1.1559479117,Solved
I?`DBOkMW,15,4,4.467843735,0.467843735,1.1169609338,Solved
ICQebP[[g,19,3,3.467843735,0.467843735,1.1559479117,Solved
ICQbdW{Uw,21,3,3.467843735,0.467843735,1.1559479117,Solved
ICQb`q}lw,23,3,3.467843735,0.467843735,1.1559479117,Solved
ICQbR_y~g,22,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQeR`[hW,19,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICOedq[Xw,20,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQb`rYfW,21,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQRDqk]w,21,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICRV@qk}o,22,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQeR`[~G,21,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQb`ru}W,23,3,3.4678437349,0.4678437349,1.1559479116,Solved
ICQbR_yVw,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQb`r}}o,24,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQbdW{Zg,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
I?`D@pgJO,14,4,4.4678437348,0.4678437348,1.1169609337,Solved
ICQRDPqx_,18,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQb`pz~o,24,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICRV@qkww,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQb`rz}w,25,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQbbqsMW,20,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICRV@qktg,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQb`rs{o,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQbR_y}W,21,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQRDqkZo,20,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQb`rY~_,22,3,3.4678437348,0.4678437348,1.1559479116,Solved
ICQRDO{~o,21,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`rq~w,24,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICRV@qk~w,24,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQe`q[^_,20,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQbR_ykw,20,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`ri|G,21,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`rmng,23,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`r{n_,22,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQbR_yfW,20,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQRDO{Yo,18,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`r}~O,24,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`q}nw,24,3,3.4678437347,0.4678437347,1.1559479116,Solved
ICQb`rYmW,21,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQb`rY]w,22,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQbR_ydg,19,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQbdW{ug,21,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQb`rY]g,21,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICRV@qk~O,22,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQeR`[dw,20,3,3.4678437346,0.4678437346,1.1559479115,Solved
ICQRDO{lO,18,3,3.4678437345,0.4678437345,1.1559479115,Solved
ICQeR`[r_,19,3,3.4678437345,0.4678437345,1.1559479115,Solved
ICQb`qrxw,22,3,3.4678437345,0.4678437345,1.1559479115,Solved
ICRV@qk{o,21,3,3.4678437345,0.4678437345,1.1559479115,Solved
ICQbRbSMg,19,3,3.4678437345,0.4678437345,1.1559479115,Solved
ICOedq[Z_,19,3,3.4678437345,0.4678437345,1.1559479115,Solved
I?`DBOk{O,15,4,4.4678437345,0.4678437345,1.1169609336,Solved
ICQb`q}}o,23,3,3.4678437344,0.4678437344,1.1559479115,Solved
ICQb`rYnW,22,3,3.4678437344,0.4678437344,1.1559479115,Solved
ICQRDO{}g,20,3,3.4678437344,0.4678437344,1.1559479115,Solved
ICQb`rYyW,21,3,3.4678437344,0.4678437344,1.1559479115,Solved
ICQRDO{nW,20,3,3.4678437344,0.4678437344,1.1559479115,Solved
ICQebPqRg,19,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQeR`[n_,20,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQb`ri|o,22,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQb`qrro,21,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQeR`[]O,19,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQbec{MW,20,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICRV@qk^W,22,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQb`rq]W,21,3,3.4678437343,0.4678437343,1.1559479114,Solved
I?`DBOk~o,18,4,4.4678437343,0.4678437343,1.1169609336,Solved
ICQbdW{[w,21,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQb`ri~O,22,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQeR`[^g,21,3,3.4678437343,0.4678437343,1.1559479114,Solved
ICQb`ry]o,22,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQRDO{]W,19,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQbdW{}G,21,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQb`rYlw,22,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQeR`[xo,20,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQdbP[dO,18,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQRDqk|_,20,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQb`rs|W,22,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQRDqky_,19,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICRV@qk|g,22,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQb`pylo,21,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICOedq[xW,20,3,3.4678437342,0.4678437342,1.1559479114,Solved
ICQb`rYzw,23,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`ru|o,23,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQbdW{|W,22,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQeR`[Mw,20,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`rK~G,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`riqw,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`runw,24,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQbR_yNw,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQeR`[|_,20,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICOedq[Zo,20,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICOedq[Jw,20,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQbR_y~w,23,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQRDqk]_,19,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`rk{g,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQbR_y~G,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQbQ\wy_,20,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICRV@qkyW,21,3,3.4678437341,0.4678437341,1.1559479114,Solved
ICQb`rm^_,22,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`rkn_,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICOedq[}o,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`rqjo,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICQbRa[Mg,19,3,3.467843734,0.467843734,1.1559479113,Solved
ICQbdW{qW,20,3,3.467843734,0.467843734,1.1559479113,Solved
ICQe`q[vG,20,3,3.467843734,0.467843734,1.1559479113,Solved
ICOedq[~O,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICOedq[JW,19,3,3.467843734,0.467843734,1.1559479113,Solved
ICQeR`[}W,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`rY{g,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICQbRfWMg,20,3,3.467843734,0.467843734,1.1559479113,Solved
ICQRDO{yO,18,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`rY|w,23,3,3.467843734,0.467843734,1.1559479113,Solved
ICRV@qkuw,22,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`rq|O,21,3,3.467843734,0.467843734,1.1559479113,Solved
ICQb`ru|w,24,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQRDO{|w,21,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQb`qrrw,22,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQb`qrLo,20,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQRDO{^G,19,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQbR_yfo,20,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQbR_yKw,19,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICOebIwfO,18,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQbdW{]g,21,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQb`ru~g,24,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQeR`[ro,20,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQb`ri}g,22,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQb`rYqw,21,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQbRe[m_,20,3,3.4678437339,0.4678437339,1.1559479113,Solved
ICQbdW{|_,21,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICOedq[jo,20,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICOedq[qo,19,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`rq]w,22,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`rYLw,21,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`pz}o,23,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQbR_yNg,20,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICpdQiwSo,19,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICOedq[XW,19,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQeR`[zO,20,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQbR_ynw,22,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQeR`[uW,20,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQbR_y[w,20,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQ`fP[x_,19,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICRV@qk}g,22,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`rYjo,21,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`ru]w,23,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`rs]g,21,3,3.4678437338,0.4678437338,1.1559479113,Solved
ICQb`qrvw,23,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQRDpej?,18,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICRV@qk}w,23,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQRDqklW,20,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`rYNo,21,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`rm]o,22,3,3.4678437337,0.4678437337,1.1559479112,Solved
I?`DBOk\O,15,4,4.4678437337,0.4678437337,1.1169609334,Solved
ICQb`rktg,21,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQe`q[NO,19,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQbR_yvw,22,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`q}mo,22,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQbR_yxW,20,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQbdW{UW,20,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`q}zw,24,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`r}|o,24,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`rY~o,23,3,3.4678437337,0.4678437337,1.1559479112,Solved
ICQb`rq~G,22,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQbdW{vo,22,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`rYRw,21,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`rYJw,21,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQeR`[jO,19,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`ri{o,21,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`rq\w,22,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICRV@qkjG,20,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQdbPqRg,19,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQdbPqMo,19,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`rrno,23,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`qr~_,22,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQeR`[xW,20,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQbR_yuW,20,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQREiwf_,19,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQb`rYjW,21,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICOedq[lo,20,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQeR`[VG,19,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICQbdW{~w,24,3,3.4678437336,0.4678437336,1.1559479112,Solved
ICOedq[hw,20,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbR_y]w,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`rY}g,22,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbdW{zG,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbR_y}O,20,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQe`q[ng,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`rsnW,22,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`ri^o,22,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQRDP[NG,18,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`rq}O,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`r}~_,24,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICOedq[uw,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQeR`[Nw,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbdYwfO,20,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICRV@qkto,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`rYew,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQb`rsyo,21,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbRa[M_,18,3,3.4678437335,0.4678437335,1.1559479112,Solved
ICQbR_yuw,21,3,3.4678437334,0.4678437334,1.1559479111,Solved
ICRV@qk[o,20,3,3.4678437334,0.4678437334,1.1559479111,Solved
ICQb`rq|_,21,3,3.4678437334,0.4678437334,1.1559479111,Solved
ICQbdW{^g,22,3,3.4678437334,0.4678437334,1.1559479111,Solved
ICOedq[nW,21,3,3.4678437334,0.4678437334,1.1559479111,Solved
