g6,n,edges,alpha,theta,gap,ratio,status
MQ??CxEK`SG`ALN_?,14,27,5,5.8024980845,0.8024980845,1.1604996169,Solved
M@?XAEEQGck`iQeP?,14,29,5,5.8024977080,0.8024977080,1.1604995416,Solved
M@DCQCPAPLlCdDhK?,14,30,5,5.8024977049,0.8024977049,1.1604995410,Solved
MoC?PKgcPcHbTgPM?,14,30,5,5.8024962984,0.8024962984,1.1604992597,Solved
M_CGD?B@PSAQXHSM?,14,25,5,5.8024944957,0.8024944957,1.1604988991,Solved
M@?ACDHDG{DgoFj_?,14,28,5,5.8024939055,0.8024939055,1.1604987811,Solved
M??gkDSw?RfGObm?_,14,29,5,5.8024925994,0.8024925994,1.1604985199,Solved
M@?YAOQaIGpOGZho?,14,27,5,5.8024923372,0.8024923372,1.1604984674,Solved
M@OaCII@GqCRSSf_?,14,27,5,5.8024886950,0.8024886950,1.1604977390,Solved
M?ME?CPOGc@jHUXI?,14,27,5,5.8024881677,0.8024881677,1.1604976335,Solved
M??XPIBSGQgpm@{A?,14,29,5,5.8024874203,0.8024874203,1.1604974841,Solved
M?@Gi?jacHRGKUWF?,14,29,5,5.8024874192,0.8024874192,1.1604974838,Solved
M_O?OHpT`WOXkoN@?,14,29,5,5.8024874184,0.8024874184,1.1604974837,Solved
MiO_h?W`[H@XAqKD_,14,30,5,5.8024874158,0.8024874158,1.1604974832,Solved
M?HCE?XK`LJ?`DFo?,14,27,5,5.8024871861,0.8024871861,1.1604974372,Solved
M@CacYCQGacTR@ga_,14,29,5,5.8024861337,0.8024861337,1.1604972267,Solved
MGCGSMAKaaPAHJTH?,14,28,5,5.8024844761,0.8024844761,1.1604968952,Solved
M?GGaUEa?KeL\C{A?,14,29,5,5.8024839229,0.8024839229,1.1604967846,Solved
M?DIcOGD@Fc]lGwK?,14,30,5,5.8024839228,0.8024839228,1.1604967846,Solved
M??PIWwB?sONscwE?,14,29,5,5.8024839202,0.8024839202,1.1604967840,Solved
M@?WaSEAbGsMeIwK?,14,30,5,5.8024832717,0.8024832717,1.1604966543,Solved
Mi??_gh`K[HoIsKF?,14,30,5,5.8024832715,0.8024832715,1.1604966543,Solved
Mi?@SYGR@bcIDhDh?,14,31,5,5.8024832710,0.8024832710,1.1604966542,Solved
Mo?@@_CFAK@LEgO{?,14,25,5,5.8024813811,0.8024813811,1.1604962762,Solved
M@?IGtGPDGQE?]i__,14,27,5,5.8024807807,0.8024807807,1.1604961561,Solved
McCO?LAI_HdHKWR__,14,27,5,5.8024804715,0.8024804715,1.1604960943,Solved
M?ChAOo_}?@TDqt@?,14,28,5,5.8024796513,0.8024796513,1.1604959303,Solved
M?EHk@OG]_?bQpIX?,14,28,5,5.8024792372,0.8024792372,1.1604958474,Solved
M?_{AbOAGoGrGuGu?,14,29,5,5.8024792364,0.8024792364,1.1604958473,Solved
M@QHAABS_I_wEJiB?,14,28,5,5.8024792362,0.8024792362,1.1604958472,Solved
M??hADSaeo@SKTdP?,14,28,5,5.8024792361,0.8024792361,1.1604958472,Solved
MQ_sb@G_?]cUC[R@_,14,30,5,5.8024786188,0.8024786188,1.1604957238,Solved
M?GaCEG@WlJA[Of_?,14,27,5,5.8024781918,0.8024781918,1.1604956384,Solved
M?C?XGS_JGhIghso?,14,27,5,5.8024774227,0.8024774227,1.1604954845,Solved
M@UC?CA@XI@DWdTW?,14,26,5,5.8024752659,0.8024752659,1.1604950532,Solved
MOP?C_FArCAbMGN_?,14,27,5,5.8024752475,0.8024752475,1.1604950495,Solved
M??SHD?Z?ZBSeWwB?,14,28,5,5.8024751758,0.8024751758,1.1604950352,Solved
M?DHP@AKE_?za[dW?,14,28,5,5.8024749452,0.8024749452,1.1604949890,Solved
M@??sLK_GKbaYQwB?,14,28,5,5.8024748052,0.8024748052,1.1604949610,Solved
McG?pGKCIG_XgHOs_,14,26,5,5.8024736687,0.8024736687,1.1604947337,Solved
M?CAc@Gj?NEkJo{A?,14,29,5,5.8024736435,0.8024736435,1.1604947287,Solved
M??kI_oAx?jPaYtA?,14,29,5,5.8024712872,0.8024712872,1.1604942574,Solved
Mi?HO_?_Op_uHW`w?,14,26,5,5.8024712181,0.8024712181,1.1604942436,Solved
MgA?gWc?@ogYC[Ak?,14,25,5,5.8024708396,0.8024708396,1.1604941679,Solved
MQ??Gc[a_BpgWbZA?,14,28,5,5.8024701629,0.8024701629,1.1604940326,Solved
M_?`D_HTGHHPEaf_?,14,27,5,5.8024700776,0.8024700776,1.1604940155,Solved
M?AA?_[q@FdwXOe__,14,28,5,5.8024696106,0.8024696106,1.1604939221,Solved
M?_w_?JGcAiIWIpo?,14,26,5,5.8024694420,0.8024694420,1.1604938884,Solved
M?C@AQ_sALPoLO@{?,14,26,5,5.8024692743,0.8024692743,1.1604938549,Solved
MG?GGuWGig@BpPk`?,14,28,5,5.8024688391,0.8024688391,1.1604937678,Solved
M@@KP@AoOPbKDqhB?,14,28,5,5.8024687296,0.8024687296,1.1604937459,Solved
M?_O?TK_hacgS`x_?,14,26,5,5.8024666982,0.8024666982,1.1604933396,Solved
MAoHHGA_`OAfC]O]?,14,28,5,5.8024666626,0.8024666626,1.1604933325,Solved
MoA?_OMDPAGPSIID_,14,25,5,5.8024665441,0.8024665441,1.1604933088,Solved
M?C@BAIJEKGQDXdP?,14,27,5,5.8024662066,0.8024662066,1.1604932413,Solved
M@?_o`H_j?X_BU`q?,14,27,5,5.8024657142,0.8024657142,1.1604931428,Solved
M?GICCeEYGrD\Oka?,14,30,5,5.8024647218,0.8024647218,1.1604929444,Solved
M?I@?_H?mEBbXSTg?,14,27,5,5.8024629573,0.8024629573,1.1604925915,Solved
MGA?y?HCT@haLG?r_,14,27,5,5.8024626296,0.8024626296,1.1604925259,Solved
MgC@G_G?YWckcd_y?,14,27,5,5.8024620935,0.8024620935,1.1604924187,Solved
M??K?keISghL]_sK?,14,30,5,5.8024619056,0.8024619056,1.1604923811,Solved
M@?GT?eTqRK_cbeH?,14,30,5,5.8024619024,0.8024619024,1.1604923805,Solved
M?A?hSi^AJKOeBcX?,14,31,5,5.8024619021,0.8024619021,1.1604923804,Solved
M??S?[ebCpIM]_WU?,14,30,5,5.8024619013,0.8024619013,1.1604923803,Solved
MGC?SAEK?EcgSJRS?,14,25,5,5.8024613857,0.8024613857,1.1604922771,Solved
M?O@?cUgIIE@BTb`?,14,26,5,5.8024613198,0.8024613198,1.1604922640,Solved
M?CoPPE[CWWW?ukG_,14,28,5,5.8024593941,0.8024593941,1.1604918788,Solved
M?Ca@DOAWkqqiIrO?,14,29,5,5.8024591873,0.8024591873,1.1604918375,Solved
M?HA?cQBXJPkkcuA?,14,30,5,5.8024591710,0.8024591710,1.1604918342,Solved
M?C`aI@AohqaYHqa?,14,29,5,5.8024591629,0.8024591629,1.1604918326,Solved
M?@Ga?JEPUOflGwc?,14,29,5,5.8024591627,0.8024591627,1.1604918325,Solved
M?CAHGgDIQpYtGka?,14,29,5,5.8024591625,0.8024591625,1.1604918325,Solved
MB??PK_FCLH__lqW?,14,27,5,5.8024577364,0.8024577364,1.1604915473,Solved
Mc?`P?KOIFBiDsME?,14,29,5,5.8024573900,0.8024573900,1.1604914780,Solved
M??GhHAdBSDEeWsP?,14,28,5,5.8024559369,0.8024559369,1.1604911874,Solved
M?@HP`QaQoCB`Xd`?,14,28,5,5.8024550824,0.8024550824,1.1604910165,Solved
M??ICCdEjOQ`i_TO_,14,27,5,5.8024548981,0.8024548981,1.1604909796,Solved
M??OuOd_iWdaSHga_,14,29,5,5.8024532368,0.8024532368,1.1604906474,Solved
MCG@H?GOmWA\FSTW?,14,28,5,5.8024526490,0.8024526490,1.1604905298,Solved
M??YPdOIKPQAPRHb?,14,28,5,5.8024497641,0.8024497641,1.1604899528,Solved
MIA?KOQKPsGWBLJH?,14,28,5,5.8024494335,0.8024494335,1.1604898867,Solved
MC_GgSgGQDKGDFTK?,14,27,5,5.8024486622,0.8024486622,1.1604897324,Solved
M`??cOdDPKHBQgb_?,14,26,5,5.8024484258,0.8024484258,1.1604896852,Solved
M??IPiBEHGqPXDuA?,14,29,5,5.8024480730,0.8024480730,1.1604896146,Solved
M@`AO__G_g`k_Yo[?,14,25,5,5.8024478571,0.8024478571,1.1604895714,Solved
M_?G@?ZEDgGZXc`s?,14,28,5,5.8024458241,0.8024458241,1.1604891648,Solved
MaG_C?\GoeGoAFf_?,14,27,5,5.8024443687,0.8024443687,1.1604888737,Solved
MI_Gg_SHPPGE_rIp?,14,28,5,5.8024441137,0.8024441137,1.1604888227,Solved
M??h`AXOcGbIUQp`?,14,28,5,5.8024420604,0.8024420604,1.1604884121,Solved
M?U@YI@CgWeDKQoD_,14,29,5,5.8024416653,0.8024416653,1.1604883331,Solved
M?HHAeCCgQeDdaqD?,14,29,5,5.8024416624,0.8024416624,1.1604883325,Solved
M?H@AeKCgQe`daqD?,14,29,5,5.8024416617,0.8024416617,1.1604883323,Solved
MAHK_SD@PDeEeKoR?,14,30,5,5.8024416612,0.8024416612,1.1604883322,Solved
M?@CH_JDHSpgSJyC?,14,29,5,5.8024408595,0.8024408595,1.1604881719,Solved
M??GgobTCHSIQb]A?,14,28,5,5.8024398076,0.8024398076,1.1604879615,Solved
MQ??CWUCaEDbIMr_?,14,28,5,5.8024396036,0.8024396036,1.1604879207,Solved
M??GaOwdBCcw`wu@?,14,28,5,5.8024384570,0.8024384570,1.1604876914,Solved
M@C@YYASHAq`bAWH_,14,29,5,5.8024371949,0.8024371949,1.1604874390,Solved
MG_O_?c_wrDWRoPF?,14,28,5,5.8024365162,0.8024365162,1.1604873032,Solved
MGCOKEKQe_?TKTJP?,14,28,5,5.8024344680,0.8024344680,1.1604868936,Solved
MC?aB?@DHSjCbgFo?,14,27,5,5.8024340145,0.8024340145,1.1604868029,Solved
MGCOPeKaE_?LHdPd?,14,28,5,5.8024335392,0.8024335392,1.1604867078,Solved
MI??Oced`QHg_JN?_,14,28,5,5.8024325121,0.8024325121,1.1604865024,Solved
M@GGIh?ahFKOdBeH?,14,29,5,5.8024325109,0.8024325109,1.1604865022,Solved
McCGOCDHOceSYIPR?,14,28,5,5.8024319414,0.8024319414,1.1604863883,Solved
Mg??H?Z_tcHbVONC?,14,30,5,5.8024316549,0.8024316549,1.1604863310,Solved
M_?ASGSIGWEXgiSU?,14,27,5,5.8024314950,0.8024314950,1.1604862990,Solved
MK_a@?MAogoHSHFo?,14,27,5,5.8024279827,0.8024279827,1.1604855965,Solved
M?GOOcEQHBQBpOx_?,14,26,5,5.8024278741,0.8024278741,1.1604855748,Solved
M?C@H?TosW@gWJs`?,14,27,5,5.8024275177,0.8024275177,1.1604855035,Solved
MG??[dO_KXERNCRS?,14,29,5,5.8024267851,0.8024267851,1.1604853570,Solved
M@?G`I?p?VpWTHYg?,14,28,5,5.8024265754,0.8024265754,1.1604853151,Solved
M??G`MPP`olC`b}??,14,29,5,5.8024259146,0.8024259146,1.1604851829,Solved
M??XN?XMADoeQ`kA_,14,30,5,5.8024253889,0.8024253889,1.1604850778,Solved
M@_@?_B@qohchGpo?,14,26,5,5.8024246004,0.8024246004,1.1604849201,Solved
M@??KQCIgtXOXOTO?,14,26,5,5.8024245336,0.8024245336,1.1604849067,Solved
M_CO`Sak?ChdPYjA?,14,29,5,5.8024245004,0.8024245004,1.1604849001,Solved
MCG??Z?KxL@sSRV_?,14,29,5,5.8024240646,0.8024240646,1.1604848129,Solved
M??Gi?dIOpQgoey_?,14,27,5,5.8024240376,0.8024240376,1.1604848075,Solved
MB_?@AeBQAARBaRo?,14,26,5,5.8024239572,0.8024239572,1.1604847914,Solved
MK??PK[GKKh_CdqO_,14,27,5,5.8024230732,0.8024230732,1.1604846146,Solved
M?CghaGOyHT??r{?_,14,28,5,5.8024217541,0.8024217541,1.1604843508,Solved
M?@CF?SGhTR_UCFo?,14,27,5,5.8024206721,0.8024206721,1.1604841344,Solved
M??G`LE`AotOKKqO_,14,27,5,5.8024200474,0.8024200474,1.1604840095,Solved
MK?G??VIpSAhpQq`?,14,28,5,5.8024195937,0.8024195937,1.1604839187,Solved
M?GWp@B`QQOp[DkI?,14,29,5,5.8024189420,0.8024189420,1.1604837884,Solved
M?CHGdIXTOY?@RkG_,14,28,5,5.8024173632,0.8024173632,1.1604834726,Solved
MCCoOK@WiAOOIJBJ?,14,26,5,5.8024157432,0.8024157432,1.1604831486,Solved
MGGcE?R@GwGReCFo?,14,27,5,5.8024154373,0.8024154373,1.1604830875,Solved
M?C@aYEBA`d`_t{C?,14,29,5,5.8024145318,0.8024145318,1.1604829064,Solved
MGC?SDUK@YOqbCSP_,14,28,5,5.8024137087,0.8024137087,1.1604827417,Solved
MhI??SUAGagIHbF`?,14,28,5,5.8024120675,0.8024120675,1.1604824135,Solved
MK?GaGcP_pDO_Vaw?,14,27,5,5.8024116592,0.8024116592,1.1604823318,Solved
M?CaBA@b_AatIiTI?,14,28,5,5.8024095465,0.8024095465,1.1604819093,Solved
MG??xqD_aGbDHDu?_,14,28,5,5.8024092752,0.8024092752,1.1604818550,Solved
MKCO@cgOgL@a_RR__,14,27,5,5.8024090393,0.8024090393,1.1604818079,Solved
M@??SDHb@YKQT_dG?,14,26,5,5.8024086489,0.8024086489,1.1604817298,Solved
M@?ACDDFOpL?`bj_?,14,27,5,5.8024083090,0.8024083090,1.1604816618,Solved
Mo?WO`FHPQFCSeOf?,14,30,5,5.8024072516,0.8024072516,1.1604814503,Solved
M??HADSMSkAgiHq`?,14,28,5,5.8024072135,0.8024072135,1.1604814427,Solved
MG?GSPO_kLEwTSME?,14,29,5,5.8024066337,0.8024066337,1.1604813267,Solved
M?Cs?WqIA[IY_]o[?,14,30,5,5.8024060475,0.8024060475,1.1604812095,Solved
M??HOq@o`HisXOeA_,14,28,5,5.8024058563,0.8024058563,1.1604811713,Solved
M@?G?mIOIsSaHcqO_,14,27,5,5.8024056181,0.8024056181,1.1604811236,Solved
M_?CLHQR?REBM_^??,14,28,5,5.8024045923,0.8024045923,1.1604809185,Solved
M?E?A?oY@MIoaw@{?,14,26,5,5.8024044273,0.8024044273,1.1604808855,Solved
M??Gu?fDSPI`WeiD?,14,29,5,5.8024041161,0.8024041161,1.1604808232,Solved
MI??OceRS@qoIRNA?,14,29,5,5.8024033563,0.8024033563,1.1604806713,Solved
M@??QM@j?lCoUHqB?,14,28,5,5.8024027014,0.8024027014,1.1604805403,Solved
M@?GATGi?LkodgcR?,14,28,5,5.8024026328,0.8024026328,1.1604805266,Solved
M@??QO[`okOLX`yA?,14,28,5,5.8024017621,0.8024017621,1.1604803524,Solved
M@g__?H@iagS`Ppo?,14,26,5,5.8024011058,0.8024011058,1.1604802212,Solved
M?KG`A?SMAG{Hi`s?,14,27,5,5.8024007334,0.8024007334,1.1604801467,Solved
Mg?X@?Q_aC?nA]EU?,14,27,5,5.8023999103,0.8023999103,1.1604799821,Solved
M?GqCHGe?LbWKwwB?,14,29,5,5.8023998343,0.8023998343,1.1604799669,Solved
M@?G`@H`lSIhY_dO_,14,29,5,5.8023972475,0.8023972475,1.1604794495,Solved
MaA?WgKOGCdHKIGs?,14,25,5,5.8023957739,0.8023957739,1.1604791548,Solved
M?gG`?S@aakE_wpo?,14,26,5,5.8023947934,0.8023947934,1.1604789587,Solved
M@GG`@J`qAQ`X_eA_,14,28,5,5.8023940737,0.8023940737,1.1604788147,Solved
MG?[IA@?ouCfMKuC?,14,29,5,5.8023929296,0.8023929296,1.1604785859,Solved
M?K?aMEOHG`acRw`?,14,27,5,5.8023927664,0.8023927664,1.1604785533,Solved
M@GAC?dCGUj_`cFo?,14,26,5,5.8023921932,0.8023921932,1.1604784386,Solved
M?GV?HCAPAOFCmUP?,14,26,5,5.8023914710,0.8023914710,1.1604782942,Solved
M@?lA_DAotGbeHwK?,14,30,5,5.8023905189,0.8023905189,1.1604781038,Solved
MhGOLEOSAI@VAmB[?,14,31,5,5.8023905177,0.8023905177,1.1604781035,Solved
Mi?Gg_h`ToGg?nId?,14,30,5,5.8023905166,0.8023905166,1.1604781033,Solved
Mq?CQGSIGD?JD`IQ_,14,26,5,5.8023880182,0.8023880182,1.1604776036,Solved
MoCHH@Dc_Pe`QTSq?,14,30,5,5.8023878762,0.8023878762,1.1604775752,Solved
M_?XPOPC`GOJQMPh?,14,27,5,5.8023845862,0.8023845862,1.1604769172,Solved
MCSc?_?@wEDDPIWw?,14,25,5,5.8023829769,0.8023829769,1.1604765954,Solved
M_H??sMS@C_h_LL__,14,26,5,5.8023820239,0.8023820239,1.1604764048,Solved
MIGCC?L?OkcgEdOl?,14,26,5,5.8023815250,0.8023815250,1.1604763050,Solved
M?I@?COAWyGssCwW?,14,25,5,5.8023789944,0.8023789944,1.1604757989,Solved
Mi?GOc_`kRGkLaMD?,14,30,5,5.8023789841,0.8023789841,1.1604757968,Solved
M?C@KHBIP_?frAs`?,14,27,5,5.8023773847,0.8023773847,1.1604754769,Solved
M?GaCXCU?{EW_Nkg?,14,29,5,5.8023756247,0.8023756247,1.1604751249,Solved
M_C_GOoiAgG]_y?}?,14,28,5,5.8023725088,0.8023725088,1.1604745018,Solved
M@HCAC@EPLjSfGhK?,14,30,5,5.8023722597,0.8023722597,1.1604744519,Solved
M@?QSCLBCWIJWMgk?,14,29,5,5.8023716979,0.8023716979,1.1604743396,Solved
M?a_?`GS_NDIKgRo?,14,26,5,5.8023708706,0.8023708706,1.1604741741,Solved
M@?DQg[J?WIRgYoM?,14,30,5,5.8023707645,0.8023707645,1.1604741529,Solved
M??HCCXTbHT?DPq__,14,27,5,5.8023705154,0.8023705154,1.1604741031,Solved
MQ_?gGGHIQ?RcXWw?,14,26,5,5.8023702406,0.8023702406,1.1604740481,Solved
M?DIaA?g_RekIwlA?,14,29,5,5.8023700473,0.8023700473,1.1604740095,Solved
M?`S?cOBXcdsQYwW?,14,30,5,5.8023698229,0.8023698229,1.1604739646,Solved
M?@K?STIkPEpSU{O?,14,30,5,5.8023698190,0.8023698190,1.1604739638,Solved
M?@K_OTIkPCxSU{O?,14,30,5,5.8023698189,0.8023698189,1.1604739638,Solved
M@O?_[MGYKqLfCx_?,14,31,5,5.8023698184,0.8023698184,1.1604739637,Solved
M?HSOcOB[_ctQYwW?,14,30,5,5.8023698183,0.8023698183,1.1604739637,Solved
M?C_PaC?wgg\RCga_,14,27,5,5.8023694975,0.8023694975,1.1604738995,Solved
MG?GpoaOCK_mdKu@?,14,28,5,5.8023693228,0.8023693228,1.1604738646,Solved
MGU??OOH_B_{sagw?,14,26,5,5.8023666244,0.8023666244,1.1604733249,Solved
M`D_O?OaQE?fGw`w?,14,26,5,5.8023664288,0.8023664288,1.1604732858,Solved
M_?@?_dDcUHERoLB?,14,27,5,5.8023663030,0.8023663030,1.1604732606,Solved
M??_yI?w?xfKWgeO_,14,29,5,5.8023661766,0.8023661766,1.1604732353,Solved
M@??QL?j@LAseWqB?,14,28,5,5.8023653205,0.8023653205,1.1604730641,Solved
M___?kaM_RBCPbPF?,14,28,5,5.8023651738,0.8023651738,1.1604730348,Solved
MQQ?GOGCGIcTWscw?,14,26,5,5.8023644561,0.8023644561,1.1604728912,Solved
MB?IHOcDCSX??^_{?,14,27,5,5.8023637373,0.8023637373,1.1604727475,Solved
M?Q@OkUNABORWXmA?,14,31,5,5.8023631090,0.8023631090,1.1604726218,Solved
M@@IC_YIpJI@i``L?,14,30,5,5.8023631068,0.8023631068,1.1604726214,Solved
M??cOwgO{BIpMEtG?,14,30,5,5.8023631040,0.8023631040,1.1604726208,Solved
M?DACOkCxiLA_jl_?,14,30,5,5.8023631023,0.8023631023,1.1604726205,Solved
M?@AsO{GpiL?_NdD?,14,30,5,5.8023615449,0.8023615449,1.1604723090,Solved
Mq?YC_jAOQERHePM?,14,31,5,5.8023615413,0.8023615413,1.1604723083,Solved
MoCPHG_a_ahdS[Qi?,14,30,5,5.8023615407,0.8023615407,1.1604723081,Solved
M@?ACCYFU?X_HYJa?,14,27,5,5.8023606118,0.8023606118,1.1604721224,Solved
MG?G`?XOMg@Zhc`s?,14,28,5,5.8023606056,0.8023606056,1.1604721211,Solved
M??WSAoPpeCwQJ}??,14,29,5,5.8023601524,0.8023601524,1.1604720305,Solved
MGCOS_eIE_?z`cQW_,14,28,5,5.8023598045,0.8023598045,1.1604719609,Solved
M@O??STaCkGUhPXc?,14,27,5,5.8023588365,0.8023588365,1.1604717673,Solved
M?CiAGPKsHm@ahig?,14,30,5,5.8023588002,0.8023588002,1.1604717600,Solved
M?FA?_GIcF?mHw[B?,14,27,5,5.8023586351,0.8023586351,1.1604717270,Solved
M@GOOIXXbAQOQP`a?,14,27,5,5.8023584403,0.8023584403,1.1604716881,Solved
MB??{ECbAPH?HRG\?,14,27,5,5.8023578212,0.8023578212,1.1604715642,Solved
MgD?O_o_OW_uGq`w?,14,26,5,5.8023577223,0.8023577223,1.1604715445,Solved
MQ?KC?THAIHYEeIi?,14,28,5,5.8023571588,0.8023571588,1.1604714318,Solved
M_`_?ka@a?FPA]EM?,14,27,5,5.8023562202,0.8023562202,1.1604712440,Solved
MHIC?OTOqTCWDFFD?,14,29,5,5.8023547749,0.8023547749,1.1604709550,Solved
MAK?KCdPSOCROid@_,14,27,5,5.8023527507,0.8023527507,1.1604705501,Solved
M?CaHPGKcSOeSRdW?,14,28,5,5.8023511333,0.8023511333,1.1604702267,Solved
M@GOWI?O{qSWUHXI?,14,29,5,5.8023509595,0.8023509595,1.1604701919,Solved
MK??HCYPHGPPEUrO?,14,27,5,5.8023503078,0.8023503078,1.1604700616,Solved
Mg?`?OW`ISAYDQ`w?,14,26,5,5.8023497795,0.8023497795,1.1604699559,Solved
M_G?IgGGCH_]ec[g?,14,26,5,5.8023494084,0.8023494084,1.1604698817,Solved
MB?GSOa``KAkO]qB?,14,28,5,5.8023492451,0.8023492451,1.1604698490,Solved
MAO_?OpGokPB`gpo?,14,26,5,5.8023484036,0.8023484036,1.1604696807,Solved
M?GIQI?l?rE[TGga_,14,29,5,5.8023480223,0.8023480223,1.1604696045,Solved
M?C@H?TaeI@gWLs`?,14,27,5,5.8023468095,0.8023468095,1.1604693619,Solved
Mi??Wc__kZHKLDNC?,14,30,5,5.8023456785,0.8023456785,1.1604691357,Solved
M@??QMER@WIDgceO?,14,26,5,5.8023452716,0.8023452716,1.1604690543,Solved
M?KACXC_G[eq[Qkg?,14,29,5,5.8023443370,0.8023443370,1.1604688674,Solved
M?Ckb@a`AgT?C\Au?,14,28,5,5.8023438592,0.8023438592,1.1604687718,Solved
M@?G`Ggq?FpWTBpg?,14,28,5,5.8023437343,0.8023437343,1.1604687469,Solved
M_G_?GWcoL@HS`Ww?,14,25,5,5.8023433681,0.8023433681,1.1604686736,Solved
M@o??gb_IKgIF`h`?,14,27,5,5.8023431578,0.8023431578,1.1604686316,Solved
M??Gi@g\CFQ_IpmO?,14,28,5,5.8023430549,0.8023430549,1.1604686110,Solved
MGcACCKD`IATG[p@_,14,27,5,5.8023405631,0.8023405631,1.1604681126,Solved
M?@HsDOHE_@NaKLO_,14,28,5,5.8023396704,0.8023396704,1.1604679341,Solved
M??PPaBROXIPj@{A?,14,29,5,5.8023391773,0.8023391773,1.1604678355,Solved
M??cISpO@o`UfCt@?,14,28,5,5.8023364618,0.8023364618,1.1604672924,Solved
MHG?OkWPiWCo_ZcF?,14,29,5,5.8023349465,0.8023349465,1.1604669893,Solved
M?CACISZ@eD[RAk__,14,29,5,5.8023347880,0.8023347880,1.1604669576,Solved
MB??GWkEcWWWGqoK_,14,27,5,5.8023337163,0.8023337163,1.1604667433,Solved
M_O_D_HDg`KPBaf_?,14,27,5,5.8023317110,0.8023317110,1.1604663422,Solved
MG?Gp_saSK?LPdu@?,14,28,5,5.8023304667,0.8023304667,1.1604660933,Solved
M@?AKIKERWQOOLIo_,14,27,5,5.8023297569,0.8023297569,1.1604659514,Solved
M??X?`QatG@LQqXD?,14,28,5,5.8023288615,0.8023288615,1.1604657723,Solved
M??S?pOgO\pcWpZ_?,14,28,5,5.8023286485,0.8023286485,1.1604657297,Solved
M`??WGSGsRHESoHB_,14,27,5,5.8023286336,0.8023286336,1.1604657267,Solved
M@?GPCQP[PI@`Pw_?,14,25,5,5.8023276203,0.8023276203,1.1604655241,Solved
Mo??WcdQIwOgKd]@?,14,29,5,5.8023254859,0.8023254859,1.1604650972,Solved
M@?AKIKEQ@dXZ?ca_,14,28,5,5.8023254031,0.8023254031,1.1604650806,Solved
M@GIQISo?gbIGygb?,14,29,5,5.8023253019,0.8023253019,1.1604650604,Solved
M@GDICLAOgoDSDv??,14,27,5,5.8023232930,0.8023232930,1.1604646586,Solved
MQ_O@?Y@YC`HH`Ro?,14,26,5,5.8023231592,0.8023231592,1.1604646318,Solved
M??QIoII`HOJkGR@_,14,27,5,5.8023225403,0.8023225403,1.1604645081,Solved
MGCOCeG@h[GsITsE?,14,29,5,5.8023220359,0.8023220359,1.1604644072,Solved
MG?GGuA`PhCQUHu@?,14,28,5,5.8023208695,0.8023208695,1.1604641739,Solved
M?C@I?_TLI@kaws`?,14,27,5,5.8023205407,0.8023205407,1.1604641081,Solved
M?PT`?O@@@`MaQo[?,14,25,5,5.8023197884,0.8023197884,1.1604639577,Solved
Mo??GSYFA@ChGeTO_,14,26,5,5.8023190907,0.8023190907,1.1604638181,Solved
M@??GUAjCIIkUIYa?,14,28,5,5.8023187965,0.8023187965,1.1604637593,Solved
MaC_@AMCOQCR@eRo?,14,26,5,5.8023170812,0.8023170812,1.1604634162,Solved
MoCHH@DcGUdATBSp?,14,30,5,5.8023170412,0.8023170412,1.1604634082,Solved
MGCOCdMIcO?jHas@_,14,28,5,5.8023161783,0.8023161783,1.1604632357,Solved
MGC?CdSb`I@TJ_s@_,14,28,5,5.8023134145,0.8023134145,1.1604626829,Solved
M??{ACaCSRHQSGgC_,14,25,5,5.8023132182,0.8023132182,1.1604626436,Solved
M?G_IHAe_xJOgRkW?,14,29,5,5.8023126655,0.8023126655,1.1604625331,Solved
MB??HGiEcWXGOq`K_,14,27,5,5.8023126588,0.8023126588,1.1604625318,Solved
M_C_GOD_rSGWCNKL?,14,27,5,5.8023125990,0.8023125990,1.1604625198,Solved
M?CKIE?XHc?lIWs@_,14,27,5,5.8023109310,0.8023109310,1.1604621862,Solved
M@?AYHOjCHOSERIR?,14,28,5,5.8023107821,0.8023107821,1.1604621564,Solved
M_@B?_wHOUA`aD@w_,14,26,5,5.8023107228,0.8023107228,1.1604621446,Solved
MGC?S?O`mGC\RWLo?,14,27,5,5.8023099978,0.8023099978,1.1604619996,Solved
M??aC@HKGmBwbcyA?,14,28,5,5.8023098264,0.8023098264,1.1604619653,Solved
M??_xOoPIWQI_y}??,14,28,5,5.8023095828,0.8023095828,1.1604619166,Solved
M??S@?ie?uGmRoxA?,14,28,5,5.8023083823,0.8023083823,1.1604616765,Solved
MGCOS_aHu_@dOpbG_,14,28,5,5.8023073107,0.8023073107,1.1604614621,Solved
M?CA@@sBpWQXbosE?,14,29,5,5.8023069802,0.8023069802,1.1604613960,Solved
M??HGsgcJGwGDHq__,14,27,5,5.8023062908,0.8023062908,1.1604612582,Solved
M@G[QCDAOdk`cLwK?,14,30,5,5.8023040589,0.8023040589,1.1604608118,Solved
M@GSQKKAOdk`cLwK?,14,30,5,5.8023040515,0.8023040515,1.1604608103,Solved
MiC_cAKO?]`yG{K[?,14,31,5,5.8023040513,0.8023040513,1.1604608103,Solved
M?C@IABDJ?dgbQs`?,14,27,5,5.8023032685,0.8023032685,1.1604606537,Solved
M?COP@FRCeiGgdj@?,14,29,5,5.8023010587,0.8023010587,1.1604602117,Solved
M??PC?XJUDM?Bpr_?,14,27,5,5.8023010120,0.8023010120,1.1604602024,Solved
